7.458848343647677126e-01,-1.585202032304756203e+00,7.645727597136851850e-02,2.548669661856400892e-04,2.005920266435772259e-01,1.310500229062025994e+02
8.486202650322731689e-01,-1.462335729091533754e+00,7.596632092081151422e-02,2.532449641058909500e-04,2.645279163880682183e-01,1.504577276032372879e+02
8.189807925507588404e-01,-1.516411027382284171e+00,7.649269945031249296e-02,2.550089061931169461e-04,3.154312491412126218e-01,1.645246192009300330e+02
8.164285746034414259e-01,-1.565822040590889364e+00,7.793368343818124488e-02,2.598169733303252538e-04,3.543518604892985091e-01,1.736820361233693006e+02
1.056970112145694918e+00,-1.451373867249654559e+00,8.018654476273931464e-02,2.673273464005622435e-04,3.823395860196874829e-01,1.783613167949387446e+02
8.276523081820591488e-01,-1.473631138646531280e+00,8.314855530227742431e-02,2.771982062867714490e-04,4.004442613191649958e-01,1.789937996399017095e+02
8.800826225563467275e-01,-1.527721484356072912e+00,8.671698693513006651e-02,2.890877338720425002e-04,4.097157219749152368e-01,1.760108230825691464e+02
1.069230336351797206e+00,-1.552339150549020719e+00,9.078911153955845914e-02,3.026541100392206481e-04,4.112038035738918573e-01,1.698437255473021139e+02
1.251803834736077592e+00,-1.553870354345358917e+00,9.526220099394164254e-02,3.175555156715438414e-04,4.059583417031465413e-01,1.609238454582995530e+02
1.335606866307906371e+00,-1.477877607295246420e+00,1.000335271765350614e-01,3.334501316518380864e-04,3.950291719497254217e-01,1.496825212399604368e+02
1.299869891257051879e+00,-1.500181675553427185e+00,1.050003619656886406e-01,3.499961388632443502e-04,3.794661299005655519e-01,1.365510913164945350e+02
1.237741645570710203e+00,-1.538298244571475237e+00,1.100599772396699122e-01,3.668517181886290254e-04,3.603190511428233100e-01,1.219608941123170638e+02
1.245436345180729099e+00,-1.503732224543458784e+00,1.151096448768099828e-01,3.836750505110701954e-04,3.386377712634618398e-01,1.063432680516772280e+02
1.319623896196370660e+00,-1.546372564610293932e+00,1.200466367554190450e-01,4.001243167135764460e-04,3.154721258495012393e-01,9.012955155887678416e+01
1.357824863346466016e+00,-1.569750288615380907e+00,1.247682247538268868e-01,4.158576976792216864e-04,2.918719504878618531e-01,7.375108305814771370e+01
1.362269869889737084e+00,-1.575739986089738531e+00,1.291716807503031639e-01,4.305333742908791939e-04,2.688870807657685047e-01,5.763920097393287278e+01
