4.198640020772384851e+00,-6.231253326321489761e-01,2.743836314999970050e-01,9.146118499711107085e-04,2.693798096023749533e-01,0.000000000000000000e+00
5.105784019842019461e+00,-4.647310459408395822e-01,2.612181512350612578e-01,8.810047180907565724e-04,2.638560161737007470e-01,4.792322873263265420e-03
5.619541558157283845e+00,-4.773555280130151734e-01,2.539592829607916769e-01,8.644576009359897792e-04,2.605078189027966173e-01,8.358936332414929754e-03
6.674655070143440838e+00,-4.332795268192606297e-01,2.523834124511503130e-01,8.643543900957299277e-04,2.592511840424631675e-01,1.076012116828327023e-02
7.443423249381988072e+00,-4.124878043295647223e-01,2.562669254800225005e-01,8.800789771587506829e-04,2.600020778454610326e-01,1.205615817174777830e-02
6.983378971600133767e+00,-4.650937224269657277e-01,2.653862078212751441e-01,9.110152537136969068e-04,2.626764665645558994e-01,1.230732813365610807e-02
5.049135667917462378e+00,-6.872911048575375270e-01,2.795176452488142838e-01,9.565471113493822716e-04,2.671903164525188945e-01,1.157391184487454455e-02
3.775182583910376088e+00,-1.373532465936445623e+00,2.984376235365407970e-01,1.016058441654587923e-03,2.734595937621225326e-01,9.916190096261571704e-03
4.011664102264629328e+00,-1.631483978219169906e+00,3.219225284584652513e-01,1.088933136218433280e-03,2.814002647461762430e-01,7.394443678663137516e-03
3.434166347576855571e+00,-1.699588080228941589e+00,3.497487457884147499e-01,1.174555086629465624e-03,2.909282956574281709e-01,4.068953382943642227e-03
1.799371543290316566e+00,-1.773801159763600976e+00,3.816926613001427326e-01,1.272308184476016483e-03,3.019596527485994830e-01,-1.884560216214303807e-14
9.907558952680000086e-01,-1.931352382410554513e+00,4.175306607678206938e-01,1.381576321347694793e-03,3.144103022725558416e-01,-4.752135679399979197e-03
5.624851112122493113e-01,-2.277647079365907601e+00,4.570391299650428119e-01,1.501743388832346574e-03,3.281962104819627912e-01,-1.012717286430055846e-02
3.945918091300294472e-01,-2.892436312848881030e+00,4.999944546658547373e-01,1.632193278519194785e-03,3.432333436296430285e-01,-1.606483076388096065e-02
3.826337457202396153e-01,-3.094315396380261873e+00,5.461730206441574031e-01,1.772309881997019164e-03,3.594376679683685682e-01,-2.250482858728273389e-02
3.861248042197147345e-01,3.023162265632635570e+00,5.953512136740672922e-01,1.921477090855255388e-03,3.767251497509878089e-01,-2.938688554367754890e-02
2.577751812979808577e+01,2.464986178200404332e+00,6.473054195290651736e-01,2.079078796681409907e-03,3.950117552301251611e-01,-3.665072084214811288e-02
3.708373988869188564e-01,2.296897028713029254e+00,5.564377633656398814e-01,3.122402287324571070e-03,2.184573657563764759e-01,6.851850852144032444e-01
3.617755670524006595e-01,2.402718532886507941e+00,4.960444424098131577e-01,2.864630395761922754e-03,1.965970909549500656e-01,6.679391520451382069e-01
4.238096436891335972e-01,2.545072623105363085e+00,4.387038357977388059e-01,2.605956528773850644e-03,1.761650644344276428e-01,6.460947624522578314e-01
4.165875323603878688e-01,2.607226586189262729e+00,3.846885997815372438e-01,2.346825891074591150e-03,1.572736025802753401e-01,6.194528973772381875e-01
1.915300616327522409e-01,2.466980515905072835e+00,3.342713906142793512e-01,2.087683687382798151e-03,1.400350217782940498e-01,5.878145377619715672e-01
5.062768226174763769e-02,1.874313854380586841e+00,2.877248645481445544e-01,1.828975122412703934e-03,1.245616384139772714e-01,5.509806645478512177e-01
4.507648903480116626e-02,1.706845842096690991e+00,2.453216778361388961e-01,1.571145400882955874e-03,1.109657688730963099e-01,5.087522586768562505e-01
1.295046221473437953e+00,2.881751683143904397e-01,2.073344867305110806e-01,1.314639727507798837e-03,9.935972954117586187e-02,4.609303010902893183e-01
3.664121848309269680e+00,2.646469068023318827e-01,1.740359474841941534e-01,1.059903307005863283e-03,8.985583680395461958e-02,4.073157727302230136e-01
4.753154594291323143e+00,3.134638801963293697e-01,1.456987163496248350e-01,8.073813440924915066e-04,8.256640704701811995e-02,3.477096545381306303e-01
4.375506053698860143e+00,5.284351544613413720e-01,1.225954495794105426e-01,5.575190434841225794e-04,7.760375665600574568e-02,2.819129274556773090e-01
4.941799420883564053e+00,5.118943993862129505e-01,1.049988034260965208e-01,3.107616098961530054e-04,7.508020201655141168e-02,2.097265724242063367e-01
5.891135574612635928e+00,3.887120120093670028e-01,9.318143414244167699e-02,6.755424804712716058e-05,7.510805951431639982e-02,1.309515703859982505e-01
7.301834322330508442e+00,2.640700948884424082e-01,8.741599798095567309e-02,-1.716578373485847572e-04,7.779964553494120305e-02,4.538890228204417454e-02
7.304618012700329288e+00,3.442288745599436095e-01,8.796095256736971568e-02,-4.064328415016134821e-04,8.326237534422741005e-02,-4.712998095344791971e-02
