1.014392497501214851e+00,3.391227672297824625e-01,1.328135703951000224e+00,-4.427090090576769887e-03,1.038795641988391333e-01,2.318728256225585938e+01
9.222998948296642352e-01,-2.489956953772911041e-01,1.291963165443901440e+00,-4.306516886360363394e-03,6.744549528887673617e-02,2.222974163780734713e+01
8.952342384288638488e-01,2.028838157515573393e-01,1.263325252033133062e+00,-4.211058725346699533e-03,4.344467017752872556e-02,2.143581737735395620e+01
9.143004959753811001e-01,1.544572280695679090e-01,1.241516969326141417e+00,-4.138365659859892173e-03,3.072481329263859751e-02,2.079241314243155614e+01
1.009382193795094640e+00,-3.164864888216675221e-01,1.225833322929823943e+00,-4.086087742222220716e-03,2.813364906153788605e-02,2.028643229456108088e+01
1.155818585243479024e+00,5.252285290957467989e-01,1.215569318451213743e+00,-4.051875024756422528e-03,3.451890191168609234e-02,1.990477819526719472e+01
1.117189521569640354e+00,-4.929645301873342711e-01,1.210019961497345475e+00,-4.033377559785234975e-03,4.872829627054267587e-02,1.963435420607458326e+01
8.837931492551988066e-01,-8.956047984750883928e-02,1.208480257675252911e+00,-4.028245399631396294e-03,6.960955656556723492e-02,1.946206368850791080e+01
8.041536237433937195e-01,1.748669338598485279e-01,1.210245212591970043e+00,-4.034128596617644717e-03,9.601040722421914919e-02,1.937481000409185583e+01
1.101026438080323189e+00,-7.946133909221133607e-01,1.214609831854531308e+00,-4.048677203066715878e-03,1.267785726739580621e-01,1.935949651435107910e+01
8.149266229000148298e-01,3.094036003629309639e-01,1.220869121069999785e+00,-4.069541271301449492e-03,1.607617773423934415e-01,1.940302658081054332e+01
9.197827568839085366e-01,-4.182889056867203914e-01,1.228318085845354402e+00,-4.094370853644393841e-03,1.968077456566910410e-01,1.949230356499451489e+01
7.753983026096811226e-01,-1.919819728854827989e-01,1.236251731787652242e+00,-4.120816002418366090e-03,2.337642020444491153e-01,1.961423082842772914e+01
7.344627124824029130e-01,4.363553233571624279e-01,1.243965064503927076e+00,-4.146526769946102739e-03,2.704788709331273355e-01,1.975571173263485392e+01
1.231309105274259519e+00,-9.061785870947902666e-01,1.250753089601212897e+00,-4.169153208550342021e-03,3.057994767501849842e-01,1.990364963914056418e+01
8.003714278931977066e-01,6.725797791600605091e-01,1.255910812686561906e+00,-4.186345370553881153e-03,3.385737439232144319e-01,2.004494790947011040e+01
9.105292143546628303e-01,-5.488909934921779588e-01,1.258733239366955026e+00,-4.195753308279280558e-03,3.676493968792772238e-01,2.016650990514643738e+01
9.470674846883699871e-01,-6.932668923732491217e-01,1.258515375249469992e+00,-4.195027074049425056e-03,3.918741600463216956e-01,2.025523898769621667e+01
6.752958986211100578e-01,7.574285281317926222e-01,1.254552225941149901e+00,-4.181816720187079769e-03,4.100957578514013990e-01,2.029803851864269859e+01
9.297942863809142144e-01,-8.303697317833408365e-01,1.246138797048956137e+00,-4.153772299014742674e-03,4.211619147222796511e-01,2.028181185951119403e+01
8.571319856414058025e-01,7.246983391190827684e-01,1.232570094180070353e+00,-4.108543862855642929e-03,4.239203550862339354e-01,2.019346237182672610e+01
6.934891592468244159e-01,9.252850545660451509e-02,1.213427554005497289e+00,-4.044736221084332430e-03,4.176435634487256077e-01,2.002655007221980910e+01
7.329801146033080306e-01,-5.325729333702551305e-01,1.189438337453396111e+00,-3.964773211286867771e-03,4.033030646269681885e-01,1.980126159775279149e+01
9.402382150513090009e-01,1.104297148582828347e+00,1.161616036516297745e+00,-3.872033428102456248e-03,3.822951435164114731e-01,1.954444024059744578e+01
7.564920249147032427e-01,-6.565778325250671843e-01,1.130974243186000150e+00,-3.769895466167860927e-03,3.560160850119335474e-01,1.928292929291871616e+01
5.948952540337499872e-01,4.639999452179500716e-01,1.098526549455287604e+00,-3.661737920123135214e-03,3.258621740092030317e-01,1.904357204689007688e+01
5.656993531318452728e-01,2.767795898230679397e-01,1.065286547315878796e+00,-3.550939384604778499e-03,2.932296954029421365e-01,1.885321179467677410e+01
7.195619006040099297e-01,-5.860272868339467811e-01,1.032267828760601525e+00,-3.440878454252989469e-03,2.595149340889277290e-01,1.873869182845106707e+01
9.486570756396379700e-01,1.045080038339525341e+00,1.000483985781166707e+00,-3.334933723704238892e-03,2.261141749618213737e-01,1.872685544038034777e+01
6.349044439935949136e-01,-3.563758114207181693e-01,9.709486103702563708e-01,-3.236483787598241468e-03,1.944237029172835585e-01,1.884454592263463368e+01
6.355110647855869432e-01,8.480746097030668063e-01,9.446752945199992091e-01,-3.148907240572862247e-03,1.658398028503985933e-01,1.911860656738281250e+01
7.388335183335192902e-01,1.033553969764776870e+00,9.225336161473169927e-01,-3.075102636743376472e-03,1.415111381264487767e-01,1.955550082636371201e+01
8.769351387546207022e-01,-9.139554364570755540e-01,9.048170968677501369e-01,-3.016048368132848330e-03,1.215958859909311296e-01,2.008017278959473018e+01
1.032657192360060039e+00,1.249300840023328085e+00,8.916752442214480601e-01,-2.972242786241136372e-03,1.060046021593392257e-01,2.059718670666497431e+01
1.252232978372148087e-01,-2.495109057526009533e+00,8.832575657487442555e-01,-2.944184242568711942e-03,9.464784234739594126e-02,2.101110682715533784e+01
3.622395635285539650e-01,3.045502611613540189e+00,8.797135689896905530e-01,-2.932371088615109631e-03,8.743616227045797329e-02,2.122649740065938317e+01
1.457454209424906555e+00,2.273693459159443986e+00,8.811927614845602719e-01,-2.937301675880599986e-03,8.428011764419479634e-02,2.114792267675994353e+01
5.107685313302417818e+00,2.368823751504690822e+00,8.878446507735222593e-01,-2.959474355865107480e-03,8.509026418411765047e-02,2.067994690504547606e+01
3.261512761004792260e+00,3.053330987870198854e+00,8.998187443967722299e-01,-2.999387480068644186e-03,8.977715760577746618e-02,1.972713433510303105e+01
4.236835934532451553e+00,2.767045814650419544e+00,9.172645498945052323e-01,-3.057539399991221311e-03,9.825135362472504907e-02,1.819404921651965878e+01
