5.268467545807079544e-01,1.138906628105519570e+00,2.267729059158537785e-01,-7.536497937959648393e-04,2.815708435516524055e-01,9.868618692260794489e+01
5.921760002266529543e-01,1.176844271761103400e+00,2.189642629348257652e-01,-7.241109907116732121e-04,2.662623313395273694e-01,9.869251913721178937e+01
4.759495643775895624e-01,8.596953415673395105e-01,2.111037940514163269e-01,-6.956293867210024606e-04,2.534105166091351613e-01,9.869703093790117521e+01
6.187650331693882455e-01,9.247566328695707716e-01,2.031996008174376256e-01,-6.680927470572587323e-04,2.429222948694256257e-01,9.869965951508308422e+01
4.593038332691072312e-01,1.185547853382697525e+00,1.952597847848364931e-01,-6.413888369542269582e-04,2.347045616295485027e-01,9.870034205916445558e+01
2.402567919640707650e-01,1.506410889253507523e+00,1.872924475053903692e-01,-6.154054216451195023e-04,2.286642123984719555e-01,9.869901576055224268e+01
5.391586549991006505e-01,1.391872366883421863e+00,1.793056905311142812e-01,-5.900302663639280529e-04,2.247081426853585473e-01,9.869561780965331366e+01
2.137306747293835907e-01,3.220888945311350393e-01,1.713076154137857243e-01,-5.651511363438738644e-04,2.227432479992040304e-01,9.869008539687472137e+01
2.832979230891853328e-01,4.203715344294044476e-01,1.633063237053178629e-01,-5.406557968186149078e-04,2.226764238490886727e-01,9.868235571262331973e+01
5.176719900717327016e-01,1.130146634274089346e+00,1.553099169576241390e-01,-5.164320130218029740e-04,2.244145657440606567e-01,9.867236594730611898e+01
1.727384694605829663e-01,4.988726347862545984e-01,1.473264967225156319e-01,-4.923675501867804229e-04,2.278645691931942552e-01,9.866005329132998725e+01
2.738803098120702884e-01,1.088522167942170382e+00,1.393641645519396455e-01,-4.683501735473025326e-04,2.329333297055201923e-01,9.864535493510199160e+01
3.707309578455266208e-01,1.229871576280033629e+00,1.314310219977075644e-01,-4.442676483367136143e-04,2.395277427901411904e-01,9.862820806902890070e+01
3.483972358885105147e-01,1.171893174221916745e+00,1.235351706117662762e-01,-4.200077397887687835e-04,2.475547039560611617e-01,9.860854988351785266e+01
3.244407088257573735e-01,1.072162378872940192e+00,1.156847119458943585e-01,-3.954582131367050698e-04,2.569211087124506632e-01,9.858631756897548826e+01
2.745786214292957883e-01,-6.049484410308746396e-01,1.078877475520718804e-01,-3.705068336143829731e-04,2.675338525682575685e-01,9.856144831580904508e+01
2.087487863019575896e-01,-4.258446770281536509e-01,1.001523789821773536e-01,-3.450413664553572484e-04,2.792998310325255917e-01,9.853387931442546233e+01
9.356650760514971521e-02,2.487489519492542545e-01,9.248670778802414727e-02,-3.189495768929599554e-04,2.921259396144147424e-01,9.850354775523149442e+01
1.963345999768215944e-01,1.513238930069546795e+00,8.489883552155678970e-02,-2.921192301609632858e-04,3.059190738228756978e-01,9.847039082863430792e+01
1.719149920288100264e-01,1.046868187072142797e+00,7.739686373458995461e-02,-2.644380914926878611e-04,3.205861291670855651e-01,9.843434572504057201e+01
1.725399100392923102e-01,1.331444014151438981e+00,6.998889397903541865e-02,-2.357939261217950134e-04,3.360340011560468132e-01,9.839534963485738217e+01
1.786669122542807464e-01,1.487021730934302566e+00,6.268475650896701556e-02,-2.060876891709737143e-04,3.521691938963883439e-01,9.835337823010273439e+01
1.681897754422450875e-01,9.014607041283483335e-01,5.553404172812875794e-02,-1.755237032097886239e-04,3.688892092406655943e-01,9.830929225984527875e+01
3.391161377452151515e-01,1.255982439882100454e+00,4.862610019015106699e-02,-1.446096582555749638e-04,3.860825467868723160e-01,9.826483755020541366e+01
2.088297968466067411e-01,9.355438588599668259e-01,4.205201115068144674e-02,-1.138664342140279303e-04,4.036373147310064469e-01,9.822179840891355695e+01
1.178431582604409639e-01,2.602199575589630443e-01,3.590285386556540947e-02,-8.381491099175952092e-05,4.214416212685446750e-01,9.818195914370136279e+01
8.926003754308915739e-02,-7.036820287389315975e-01,3.026970759045531645e-02,-5.497596849447048149e-05,4.393835745954887129e-01,9.814710406229934847e+01
1.270475603979118462e-01,1.377827419041061763e+00,2.524365158111228219e-02,-2.787048662838148035e-05,4.573512829075385144e-01,9.811901747243862815e+01
1.954815394937531037e-01,1.533157144964999219e+00,2.091576509328704411e-02,-3.019345299683527783e-06,4.752328544003936450e-01,9.809948368185025913e+01
2.260605461804187921e-01,1.546753574784844210e+00,1.737712738267630300e-02,1.905657558574644573e-05,4.929163972699821539e-01,9.809028699826500031e+01
2.464335004109583782e-01,1.514549050869426372e+00,1.471881770504330014e-02,3.783639612163436984e-05,5.102900197119297765e-01,9.809321172941393741e+01
2.357142605537927427e-01,1.400576800847177728e+00,1.302679731511877277e-02,5.281991977638554516e-05,5.272423076520420526e-01,9.810991083179726502e+01
